id,title,type,price,price_formatted,area_hectares,area_m2,city,state,reference_code,url,description_raw
XUQE7J,Fazenda Em Nova Crixas Goias Com Area De 513 Ha R 15000000 Cod Xuqe7J,Fazenda,15000000,"R$ 15.000.000,00",513.0,,Nova,CRIXAS,XUQE7J,https://chaozao.com.br/imovel/fazenda-em-nova-crixas-goias-com-area-de-513-ha-r-15000000-cod-xuqe7j/XUQE7J,fazenda-em-nova-crixas-goias-com-area-de-513-ha-r-15000000-cod-xuqe7j
6D1INY,Fazenda Em Miranda Mato Grosso Do Sul Com Area De 88000 Ha R 176000000 Cod 6D1Iny,Fazenda,176000000,"R$ 176.000.000,00",88000.0,,Miranda,MS,6D1INY,https://chaozao.com.br/imovel/fazenda-em-miranda-mato-grosso-do-sul-com-area-de-88000-ha-r-176000000-cod-6d1iny/6D1INY,fazenda-em-miranda-mato-grosso-do-sul-com-area-de-88000-ha-r-176000000-cod-6d1iny
440SJW,Fazenda Em Ponte Alta Do Tocantins Tocantins Com Area De 6534 Ha R 10000000 Cod 440Sjw,Fazenda,10000000,"R$ 10.000.000,00",6534.0,,Ponte,ALTA,440SJW,https://chaozao.com.br/imovel/fazenda-em-ponte-alta-do-tocantins-tocantins-com-area-de-6534-ha-r-10000000-cod-440sjw/440SJW,fazenda-em-ponte-alta-do-tocantins-tocantins-com-area-de-6534-ha-r-10000000-cod-440sjw
3VAHEN,Chacara Em Mogi Mirim Sao Paulo Com Area De 650 M R 385000 Cod 3Vahen,Chácara,385000,"R$ 385.000,00",,650.0,Mogi,MIRIM,3VAHEN,https://chaozao.com.br/imovel/chacara-em-mogi-mirim-sao-paulo-com-area-de-650-m-r-385000-cod-3vahen/3VAHEN,chacara-em-mogi-mirim-sao-paulo-com-area-de-650-m-r-385000-cod-3vahen
Z98K28,Fazenda Em Bofete Sao Paulo Com Area De 1427 Ha R 6000000 Cod Z98K28,Fazenda,6000000,"R$ 6.000.000,00",1427.0,,Bofete,SAO,Z98K28,https://chaozao.com.br/imovel/fazenda-em-bofete-sao-paulo-com-area-de-1427-ha-r-6000000-cod-z98k28/Z98K28,fazenda-em-bofete-sao-paulo-com-area-de-1427-ha-r-6000000-cod-z98k28
MPJRK6,Chacara Em Santa Rita Do Passa Quatro Sao Paulo Com Area De 2432 M R 990000 Cod Mpjrk6,Chácara,990000,"R$ 990.000,00",,2432.0,Santa,RITA,MPJRK6,https://chaozao.com.br/imovel/chacara-em-santa-rita-do-passa-quatro-sao-paulo-com-area-de-2432-m-r-990000-cod-mpjrk6/MPJRK6,chacara-em-santa-rita-do-passa-quatro-sao-paulo-com-area-de-2432-m-r-990000-cod-mpjrk6
G70AGF,Fazenda Em Paraibuna Sao Paulo Com Area De 21054 Ha R 5500000 Cod G70Agf,Fazenda,5500000,"R$ 5.500.000,00",21054.0,,Paraibuna,SAO,G70AGF,https://chaozao.com.br/imovel/fazenda-em-paraibuna-sao-paulo-com-area-de-21054-ha-r-5500000-cod-g70agf/G70AGF,fazenda-em-paraibuna-sao-paulo-com-area-de-21054-ha-r-5500000-cod-g70agf
AHDR1I,Chacara Em Santo Antonio Do Pinhal Sao Paulo Com Area De 20000 M R 350000 Cod Ahdr1I,Chácara,350000,"R$ 350.000,00",,20000.0,Santo,ANTONIO,AHDR1I,https://chaozao.com.br/imovel/chacara-em-santo-antonio-do-pinhal-sao-paulo-com-area-de-20000-m-r-350000-cod-ahdr1i/AHDR1I,chacara-em-santo-antonio-do-pinhal-sao-paulo-com-area-de-20000-m-r-350000-cod-ahdr1i
OJIFDB,Fazenda Em Figueirao Mato Grosso Do Sul Com Area De 1285 Ha R 33410000 Cod Ojifdb,Fazenda,33410000,"R$ 33.410.000,00",1285.0,,Figueirao,MS,OJIFDB,https://chaozao.com.br/imovel/fazenda-em-figueirao-mato-grosso-do-sul-com-area-de-1285-ha-r-33410000-cod-ojifdb/OJIFDB,fazenda-em-figueirao-mato-grosso-do-sul-com-area-de-1285-ha-r-33410000-cod-ojifdb
IMMWC5,Fazenda Em Miranda Mato Grosso Do Sul Com Area De 78555 Ha R 3000000000 Cod Immwc5,Fazenda,3000000000,"R$ 3.000.000.000,00",78555.0,,Miranda,MS,IMMWC5,https://chaozao.com.br/imovel/fazenda-em-miranda-mato-grosso-do-sul-com-area-de-78555-ha-r-3000000000-cod-immwc5/IMMWC5,fazenda-em-miranda-mato-grosso-do-sul-com-area-de-78555-ha-r-3000000000-cod-immwc5
NG66ME,Sitio Em Ribeirao Preto Sao Paulo Com Area De 7744 Ha R 3800000 Cod Ng66Me,Sítio,3800000,"R$ 3.800.000,00",7744.0,,Ribeirao,PRETO,NG66ME,https://chaozao.com.br/imovel/sitio-em-ribeirao-preto-sao-paulo-com-area-de-7744-ha-r-3800000-cod-ng66me/NG66ME,sitio-em-ribeirao-preto-sao-paulo-com-area-de-7744-ha-r-3800000-cod-ng66me
CLNFN9,Fazenda Em Itacaja Tocantins Com Area De 2207 Ha R 27000000 Cod Clnfn9,Fazenda,27000000,"R$ 27.000.000,00",2207.0,,Itacaja,TO,CLNFN9,https://chaozao.com.br/imovel/fazenda-em-itacaja-tocantins-com-area-de-2207-ha-r-27000000-cod-clnfn9/CLNFN9,fazenda-em-itacaja-tocantins-com-area-de-2207-ha-r-27000000-cod-clnfn9
2FRVXD,Chacara Em Sao Luiz Do Paraitinga Sao Paulo Com Area De 24000 M R 700000 Cod 2Frvxd,Chácara,700000,"R$ 700.000,00",,24000.0,Sao,LUIZ,2FRVXD,https://chaozao.com.br/imovel/chacara-em-sao-luiz-do-paraitinga-sao-paulo-com-area-de-24000-m-r-700000-cod-2frvxd/2FRVXD,chacara-em-sao-luiz-do-paraitinga-sao-paulo-com-area-de-24000-m-r-700000-cod-2frvxd
YS506C,Chacara Em Ibiuna Sao Paulo Com Area De 7500 M R 147000 Cod Ys506C,Chácara,147000,"R$ 147.000,00",,7500.0,Ibiuna,SAO,YS506C,https://chaozao.com.br/imovel/chacara-em-ibiuna-sao-paulo-com-area-de-7500-m-r-147000-cod-ys506c/YS506C,chacara-em-ibiuna-sao-paulo-com-area-de-7500-m-r-147000-cod-ys506c
2RFRSW,Sitio Em Sao Jose Dos Campos Sao Paulo Com Area De 36 Ha R 7800000 Cod 2Rfrsw,Sítio,7800000,"R$ 7.800.000,00",36.0,,Sao,JOSE,2RFRSW,https://chaozao.com.br/imovel/sitio-em-sao-jose-dos-campos-sao-paulo-com-area-de-36-ha-r-7800000-cod-2rfrsw/2RFRSW,sitio-em-sao-jose-dos-campos-sao-paulo-com-area-de-36-ha-r-7800000-cod-2rfrsw
TXWYU8,Fazenda Em Novo Aripuana Amazonas Com Area De 549862 Ha R 1320000000 Cod Txwyu8,Fazenda,1320000000,"R$ 1.320.000.000,00",549862.0,,Novo,ARIPUANA,TXWYU8,https://chaozao.com.br/imovel/fazenda-em-novo-aripuana-amazonas-com-area-de-549862-ha-r-1320000000-cod-txwyu8/TXWYU8,fazenda-em-novo-aripuana-amazonas-com-area-de-549862-ha-r-1320000000-cod-txwyu8
1P7Z1N,Fazenda Em Paraibuna Sao Paulo Com Area De 1936 Ha R 3800000 Cod 1P7Z1N,Fazenda,3800000,"R$ 3.800.000,00",1936.0,,Paraibuna,SAO,1P7Z1N,https://chaozao.com.br/imovel/fazenda-em-paraibuna-sao-paulo-com-area-de-1936-ha-r-3800000-cod-1p7z1n/1P7Z1N,fazenda-em-paraibuna-sao-paulo-com-area-de-1936-ha-r-3800000-cod-1p7z1n
IJC2EM,Chacara Em Ibiuna Sao Paulo Com Area De 8000 M R 795000 Cod Ijc2Em,Chácara,795000,"R$ 795.000,00",,8000.0,Ibiuna,SAO,IJC2EM,https://chaozao.com.br/imovel/chacara-em-ibiuna-sao-paulo-com-area-de-8000-m-r-795000-cod-ijc2em/IJC2EM,chacara-em-ibiuna-sao-paulo-com-area-de-8000-m-r-795000-cod-ijc2em
MHO712,Fazenda Em Garca Sao Paulo Com Area De 1928 Ha R 5200000 Cod Mho712,Fazenda,5200000,"R$ 5.200.000,00",1928.0,,Garca,SAO,MHO712,https://chaozao.com.br/imovel/fazenda-em-garca-sao-paulo-com-area-de-1928-ha-r-5200000-cod-mho712/MHO712,fazenda-em-garca-sao-paulo-com-area-de-1928-ha-r-5200000-cod-mho712
8Q181I,Fazenda Em Campo Novo Do Parecis Mato Grosso Com Area De 327526 Ha R 215152828 Cod 8Q181I,Fazenda,215152828,"R$ 215.152.828,00",327526.0,,Campo,NOVO,8Q181I,https://chaozao.com.br/imovel/fazenda-em-campo-novo-do-parecis-mato-grosso-com-area-de-327526-ha-r-215152828-cod-8q181i/8Q181I,fazenda-em-campo-novo-do-parecis-mato-grosso-com-area-de-327526-ha-r-215152828-cod-8q181i
QPQ0X6,Fazenda Em Guarai Tocantins Com Area De 26378 Ha R 54500000 Cod Qpq0X6,Fazenda,54500000,"R$ 54.500.000,00",26378.0,,Guarai,TO,QPQ0X6,https://chaozao.com.br/imovel/fazenda-em-guarai-tocantins-com-area-de-26378-ha-r-54500000-cod-qpq0x6/QPQ0X6,fazenda-em-guarai-tocantins-com-area-de-26378-ha-r-54500000-cod-qpq0x6
Y01EBN,Haras Em Gurinhem Paraiba Com Area De 6 Ha R 450000 Cod Y01Ebn,Haras,450000,"R$ 450.000,00",6.0,,Gurinhem,PB,Y01EBN,https://chaozao.com.br/imovel/haras-em-gurinhem-paraiba-com-area-de-6-ha-r-450000-cod-y01ebn/Y01EBN,haras-em-gurinhem-paraiba-com-area-de-6-ha-r-450000-cod-y01ebn
0HZ44X,Fazenda Em Santa Cruz De Goias Goias Com Area De 271 Ha R 19824000 Cod 0Hz44X,Fazenda,19824000,"R$ 19.824.000,00",271.0,,Santa,CRUZ,0HZ44X,https://chaozao.com.br/imovel/fazenda-em-santa-cruz-de-goias-goias-com-area-de-271-ha-r-19824000-cod-0hz44x/0HZ44X,fazenda-em-santa-cruz-de-goias-goias-com-area-de-271-ha-r-19824000-cod-0hz44x
V6VRXQ,Fazenda Em Porto Nacional Tocantins Com Area De 1611 Ha R 70000000 Cod V6Vrxq,Fazenda,70000000,"R$ 70.000.000,00",1611.0,,Porto,NACIONAL,V6VRXQ,https://chaozao.com.br/imovel/fazenda-em-porto-nacional-tocantins-com-area-de-1611-ha-r-70000000-cod-v6vrxq/V6VRXQ,fazenda-em-porto-nacional-tocantins-com-area-de-1611-ha-r-70000000-cod-v6vrxq
ZCD1VX,Chacara Em Barra Do Garcas Mato Grosso Com Area De 96800 M R 500000 Cod Zcd1Vx,Chácara,500000,"R$ 500.000,00",,96800.0,Barra,DO,ZCD1VX,https://chaozao.com.br/imovel/chacara-em-barra-do-garcas-mato-grosso-com-area-de-96800-m-r-500000-cod-zcd1vx/ZCD1VX,chacara-em-barra-do-garcas-mato-grosso-com-area-de-96800-m-r-500000-cod-zcd1vx
AB5W2O,Chacara Em Guararema Sao Paulo Com Area De 1300 M R 1700000 Cod Ab5W2O,Chácara,1700000,"R$ 1.700.000,00",,1300.0,Guararema,SAO,AB5W2O,https://chaozao.com.br/imovel/chacara-em-guararema-sao-paulo-com-area-de-1300-m-r-1700000-cod-ab5w2o/AB5W2O,chacara-em-guararema-sao-paulo-com-area-de-1300-m-r-1700000-cod-ab5w2o
379VQJ,Fazenda Em Cerquilho Sao Paulo Com Area De 29282 Ha R 22000000 Cod 379Vqj,Fazenda,22000000,"R$ 22.000.000,00",29282.0,,Cerquilho,SAO,379VQJ,https://chaozao.com.br/imovel/fazenda-em-cerquilho-sao-paulo-com-area-de-29282-ha-r-22000000-cod-379vqj/379VQJ,fazenda-em-cerquilho-sao-paulo-com-area-de-29282-ha-r-22000000-cod-379vqj
BXJKA0,Fazenda Em Botucatu Sao Paulo Com Area De 8349 Ha R 103500000 Cod Bxjka0,Fazenda,103500000,"R$ 103.500.000,00",8349.0,,Botucatu,SAO,BXJKA0,https://chaozao.com.br/imovel/fazenda-em-botucatu-sao-paulo-com-area-de-8349-ha-r-103500000-cod-bxjka0/BXJKA0,fazenda-em-botucatu-sao-paulo-com-area-de-8349-ha-r-103500000-cod-bxjka0
H0J9KT,Fazenda Em Guadalupe Piaui Com Area De 7000 Ha R 90000000 Cod H0J9Kt,Fazenda,90000000,"R$ 90.000.000,00",7000.0,,Guadalupe,PI,H0J9KT,https://chaozao.com.br/imovel/fazenda-em-guadalupe-piaui-com-area-de-7000-ha-r-90000000-cod-h0j9kt/H0J9KT,fazenda-em-guadalupe-piaui-com-area-de-7000-ha-r-90000000-cod-h0j9kt
2XVJ2U,Fazenda Em Tres Marias Minas Gerais Com Area De 750 Ha R 13500000 Cod 2Xvj2U,Fazenda,13500000,"R$ 13.500.000,00",750.0,,Tres,MARIAS,2XVJ2U,https://chaozao.com.br/imovel/fazenda-em-tres-marias-minas-gerais-com-area-de-750-ha-r-13500000-cod-2xvj2u/2XVJ2U,fazenda-em-tres-marias-minas-gerais-com-area-de-750-ha-r-13500000-cod-2xvj2u
G9HRIX,Fazenda Em Paranatinga Mato Grosso Com Area De 20650 Ha R 650000000 Cod G9Hrix,Fazenda,650000000,"R$ 650.000.000,00",20650.0,,Paranatinga,MT,G9HRIX,https://chaozao.com.br/imovel/fazenda-em-paranatinga-mato-grosso-com-area-de-20650-ha-r-650000000-cod-g9hrix/G9HRIX,fazenda-em-paranatinga-mato-grosso-com-area-de-20650-ha-r-650000000-cod-g9hrix
N21MLN,Fazenda Em Chapadao Do Sul Mato Grosso Do Sul Com Area De 1134 Ha R 50000000 Cod N21Mln,Fazenda,50000000,"R$ 50.000.000,00",1134.0,,Chapadao,DO,N21MLN,https://chaozao.com.br/imovel/fazenda-em-chapadao-do-sul-mato-grosso-do-sul-com-area-de-1134-ha-r-50000000-cod-n21mln/N21MLN,fazenda-em-chapadao-do-sul-mato-grosso-do-sul-com-area-de-1134-ha-r-50000000-cod-n21mln
U69S1H,Fazenda Em Niquelandia Goias Com Area De 2178 Ha R 5400000 Cod U69S1H,Fazenda,5400000,"R$ 5.400.000,00",2178.0,,Niquelandia,GO,U69S1H,https://chaozao.com.br/imovel/fazenda-em-niquelandia-goias-com-area-de-2178-ha-r-5400000-cod-u69s1h/U69S1H,fazenda-em-niquelandia-goias-com-area-de-2178-ha-r-5400000-cod-u69s1h
ODLE8O,Sitio Em Sao Luiz Do Paraitinga Sao Paulo Com Area De 21 Ha R 945000 Cod Odle8O,Sítio,945000,"R$ 945.000,00",21.0,,Sao,LUIZ,ODLE8O,https://chaozao.com.br/imovel/sitio-em-sao-luiz-do-paraitinga-sao-paulo-com-area-de-21-ha-r-945000-cod-odle8o/ODLE8O,sitio-em-sao-luiz-do-paraitinga-sao-paulo-com-area-de-21-ha-r-945000-cod-odle8o
1EUW31,Chacara Em Ibiuna Sao Paulo Com Area De 30000 M R 950000 Cod 1Euw31,Chácara,950000,"R$ 950.000,00",,30000.0,Ibiuna,SAO,1EUW31,https://chaozao.com.br/imovel/chacara-em-ibiuna-sao-paulo-com-area-de-30000-m-r-950000-cod-1euw31/1EUW31,chacara-em-ibiuna-sao-paulo-com-area-de-30000-m-r-950000-cod-1euw31
NY49R4,Fazenda Em Abadiania Goias Com Area De 1985 Ha R 16400000 Cod Ny49R4,Fazenda,16400000,"R$ 16.400.000,00",1985.0,,Abadiania,GO,NY49R4,https://chaozao.com.br/imovel/fazenda-em-abadiania-goias-com-area-de-1985-ha-r-16400000-cod-ny49r4/NY49R4,fazenda-em-abadiania-goias-com-area-de-1985-ha-r-16400000-cod-ny49r4
5OLNTQ,Chacara Em Valinhos Sao Paulo Com Area De 1008 M R 1800000 Cod 5Olntq,Chácara,1800000,"R$ 1.800.000,00",,1008.0,Valinhos,SAO,5OLNTQ,https://chaozao.com.br/imovel/chacara-em-valinhos-sao-paulo-com-area-de-1008-m-r-1800000-cod-5olntq/5OLNTQ,chacara-em-valinhos-sao-paulo-com-area-de-1008-m-r-1800000-cod-5olntq
NT7DN3,Fazenda Em Pocone Mato Grosso Com Area De 88000 Ha R 176000000 Cod Nt7Dn3,Fazenda,176000000,"R$ 176.000.000,00",88000.0,,Pocone,MT,NT7DN3,https://chaozao.com.br/imovel/fazenda-em-pocone-mato-grosso-com-area-de-88000-ha-r-176000000-cod-nt7dn3/NT7DN3,fazenda-em-pocone-mato-grosso-com-area-de-88000-ha-r-176000000-cod-nt7dn3
B5IYV1,Fazenda Em Sao Felix Do Xingu Para Com Area De 1511 Ha R 18736000 Cod B5Iyv1,Fazenda,18736000,"R$ 18.736.000,00",1511.0,,Sao,FELIX,B5IYV1,https://chaozao.com.br/imovel/fazenda-em-sao-felix-do-xingu-para-com-area-de-1511-ha-r-18736000-cod-b5iyv1/B5IYV1,fazenda-em-sao-felix-do-xingu-para-com-area-de-1511-ha-r-18736000-cod-b5iyv1
D9WXKH,Fazenda Em Itapirapua Goias Com Area De 121 Ha R 6250000 Cod D9Wxkh,Fazenda,6250000,"R$ 6.250.000,00",121.0,,Itapirapua,GO,D9WXKH,https://chaozao.com.br/imovel/fazenda-em-itapirapua-goias-com-area-de-121-ha-r-6250000-cod-d9wxkh/D9WXKH,fazenda-em-itapirapua-goias-com-area-de-121-ha-r-6250000-cod-d9wxkh
8Y6XOI,Fazenda Em Botucatu Sao Paulo Com Area De 2468 Ha R 21000000 Cod 8Y6Xoi,Fazenda,21000000,"R$ 21.000.000,00",2468.0,,Botucatu,SAO,8Y6XOI,https://chaozao.com.br/imovel/fazenda-em-botucatu-sao-paulo-com-area-de-2468-ha-r-21000000-cod-8y6xoi/8Y6XOI,fazenda-em-botucatu-sao-paulo-com-area-de-2468-ha-r-21000000-cod-8y6xoi
C2XTBH,Fazenda Em Porto Dos Gauchos Mato Grosso Com Area De 18580 Ha R 935000000 Cod C2Xtbh,Fazenda,935000000,"R$ 935.000.000,00",18580.0,,Porto,DOS,C2XTBH,https://chaozao.com.br/imovel/fazenda-em-porto-dos-gauchos-mato-grosso-com-area-de-18580-ha-r-935000000-cod-c2xtbh/C2XTBH,fazenda-em-porto-dos-gauchos-mato-grosso-com-area-de-18580-ha-r-935000000-cod-c2xtbh
VHDEAV,Chacara Em Anapolis Goias Com Area De 100000 M R 4000000 Cod Vhdeav,Chácara,4000000,"R$ 4.000.000,00",,100000.0,Anapolis,GO,VHDEAV,https://chaozao.com.br/imovel/chacara-em-anapolis-goias-com-area-de-100000-m-r-4000000-cod-vhdeav/VHDEAV,chacara-em-anapolis-goias-com-area-de-100000-m-r-4000000-cod-vhdeav
P9DLP0,Fazenda Em Trindade Goias Com Area De 194 Ha R 18000000 Cod P9Dlp0,Fazenda,18000000,"R$ 18.000.000,00",194.0,,Trindade,GO,P9DLP0,https://chaozao.com.br/imovel/fazenda-em-trindade-goias-com-area-de-194-ha-r-18000000-cod-p9dlp0/P9DLP0,fazenda-em-trindade-goias-com-area-de-194-ha-r-18000000-cod-p9dlp0
KTDNG7,Sitio Em Angatuba Sao Paulo Com Area De 2662 Ha R 1500000 Cod Ktdng7,Sítio,1500000,"R$ 1.500.000,00",2662.0,,Angatuba,SAO,KTDNG7,https://chaozao.com.br/imovel/sitio-em-angatuba-sao-paulo-com-area-de-2662-ha-r-1500000-cod-ktdng7/KTDNG7,sitio-em-angatuba-sao-paulo-com-area-de-2662-ha-r-1500000-cod-ktdng7
BW6TV2,Sitio Em Itapetininga Sao Paulo Com Area De 242 Ha R 4200000 Cod Bw6Tv2,Sítio,4200000,"R$ 4.200.000,00",242.0,,Itapetininga,SAO,BW6TV2,https://chaozao.com.br/imovel/sitio-em-itapetininga-sao-paulo-com-area-de-242-ha-r-4200000-cod-bw6tv2/BW6TV2,sitio-em-itapetininga-sao-paulo-com-area-de-242-ha-r-4200000-cod-bw6tv2
AA30IT,Fazenda Em Rio Da Conceicao Tocantins Com Area De 23130 Ha R 231300000 Cod Aa30It,Fazenda,231300000,"R$ 231.300.000,00",23130.0,,Rio,DA,AA30IT,https://chaozao.com.br/imovel/fazenda-em-rio-da-conceicao-tocantins-com-area-de-23130-ha-r-231300000-cod-aa30it/AA30IT,fazenda-em-rio-da-conceicao-tocantins-com-area-de-23130-ha-r-231300000-cod-aa30it
RLVHLV,Fazenda Em Colider Mato Grosso Com Area De 214 Ha R 13560000 Cod Rlvhlv,Fazenda,13560000,"R$ 13.560.000,00",214.0,,Colider,MT,RLVHLV,https://chaozao.com.br/imovel/fazenda-em-colider-mato-grosso-com-area-de-214-ha-r-13560000-cod-rlvhlv/RLVHLV,fazenda-em-colider-mato-grosso-com-area-de-214-ha-r-13560000-cod-rlvhlv
7UMQZ2,Sitio Em Frutal Minas Gerais Com Area De 5324 Ha R 3850000 Cod 7Umqz2,Sítio,3850000,"R$ 3.850.000,00",5324.0,,Frutal,MINAS,7UMQZ2,https://chaozao.com.br/imovel/sitio-em-frutal-minas-gerais-com-area-de-5324-ha-r-3850000-cod-7umqz2/7UMQZ2,sitio-em-frutal-minas-gerais-com-area-de-5324-ha-r-3850000-cod-7umqz2
YKV1JA,Fazenda Em Pocos De Caldas Minas Gerais Com Area De 373 Ha R 20000000 Cod Ykv1Ja,Fazenda,20000000,"R$ 20.000.000,00",373.0,,Pocos,DE,YKV1JA,https://chaozao.com.br/imovel/fazenda-em-pocos-de-caldas-minas-gerais-com-area-de-373-ha-r-20000000-cod-ykv1ja/YKV1JA,fazenda-em-pocos-de-caldas-minas-gerais-com-area-de-373-ha-r-20000000-cod-ykv1ja
MUVI9H,Sitio Em Uberlandia Minas Gerais Com Area De 2547 Ha R 10520000 Cod Muvi9H,Sítio,10520000,"R$ 10.520.000,00",2547.0,,Uberlandia,MINAS,MUVI9H,https://chaozao.com.br/imovel/sitio-em-uberlandia-minas-gerais-com-area-de-2547-ha-r-10520000-cod-muvi9h/MUVI9H,sitio-em-uberlandia-minas-gerais-com-area-de-2547-ha-r-10520000-cod-muvi9h
2LZDPK,Fazenda Em Tupiratins Tocantins Com Area De 3872 Ha R 60000000 Cod 2Lzdpk,Fazenda,60000000,"R$ 60.000.000,00",3872.0,,Tupiratins,TO,2LZDPK,https://chaozao.com.br/imovel/fazenda-em-tupiratins-tocantins-com-area-de-3872-ha-r-60000000-cod-2lzdpk/2LZDPK,fazenda-em-tupiratins-tocantins-com-area-de-3872-ha-r-60000000-cod-2lzdpk
81UTMP,Fazenda Em Cocalinho Mato Grosso Com Area De 330814 Ha R 180000000 Cod 81Utmp,Fazenda,180000000,"R$ 180.000.000,00",330814.0,,Cocalinho,MT,81UTMP,https://chaozao.com.br/imovel/fazenda-em-cocalinho-mato-grosso-com-area-de-330814-ha-r-180000000-cod-81utmp/81UTMP,fazenda-em-cocalinho-mato-grosso-com-area-de-330814-ha-r-180000000-cod-81utmp
5ZINFX,Fazenda Em Lizarda Tocantins Com Area De 6534 Ha R 20250000 Cod 5Zinfx,Fazenda,20250000,"R$ 20.250.000,00",6534.0,,Lizarda,TO,5ZINFX,https://chaozao.com.br/imovel/fazenda-em-lizarda-tocantins-com-area-de-6534-ha-r-20250000-cod-5zinfx/5ZINFX,fazenda-em-lizarda-tocantins-com-area-de-6534-ha-r-20250000-cod-5zinfx
MUJC4X,Fazenda Em Goianesia Do Para Para Com Area De 1036 Ha R 15000000 Cod Mujc4X,Fazenda,15000000,"R$ 15.000.000,00",1036.0,,Goianesia,DO,MUJC4X,https://chaozao.com.br/imovel/fazenda-em-goianesia-do-para-para-com-area-de-1036-ha-r-15000000-cod-mujc4x/MUJC4X,fazenda-em-goianesia-do-para-para-com-area-de-1036-ha-r-15000000-cod-mujc4x
JIBHWO,Fazenda Em Joao Pinheiro Minas Gerais Com Area De 2063 Ha R 20630000 Cod Jibhwo,Fazenda,20630000,"R$ 20.630.000,00",2063.0,,Joao,PINHEIRO,JIBHWO,https://chaozao.com.br/imovel/fazenda-em-joao-pinheiro-minas-gerais-com-area-de-2063-ha-r-20630000-cod-jibhwo/JIBHWO,fazenda-em-joao-pinheiro-minas-gerais-com-area-de-2063-ha-r-20630000-cod-jibhwo
60O2M5,Fazenda Em Quata Sao Paulo Com Area De 123911 Ha R 81924800 Cod 60O2M5,Fazenda,81924800,"R$ 81.924.800,00",123911.0,,Quata,SAO,60O2M5,https://chaozao.com.br/imovel/fazenda-em-quata-sao-paulo-com-area-de-123911-ha-r-81924800-cod-60o2m5/60O2M5,fazenda-em-quata-sao-paulo-com-area-de-123911-ha-r-81924800-cod-60o2m5
OZN7O8,Chacara Em Guapo Goias Com Area De 38000 M R 1100000 Cod Ozn7O8,Chácara,1100000,"R$ 1.100.000,00",,38000.0,Guapo,GO,OZN7O8,https://chaozao.com.br/imovel/chacara-em-guapo-goias-com-area-de-38000-m-r-1100000-cod-ozn7o8/OZN7O8,chacara-em-guapo-goias-com-area-de-38000-m-r-1100000-cod-ozn7o8
8XARK0,Sitio Em Sao Pedro Sao Paulo Com Area De 459 Ha R 3000000 Cod 8Xark0,Sítio,3000000,"R$ 3.000.000,00",459.0,,Sao,PEDRO,8XARK0,https://chaozao.com.br/imovel/sitio-em-sao-pedro-sao-paulo-com-area-de-459-ha-r-3000000-cod-8xark0/8XARK0,sitio-em-sao-pedro-sao-paulo-com-area-de-459-ha-r-3000000-cod-8xark0
ZJ6GC4,Fazenda Em Costa Rica Mato Grosso Do Sul Com Area De 797 Ha R 39850000 Cod Zj6Gc4,Fazenda,39850000,"R$ 39.850.000,00",797.0,,Costa,RICA,ZJ6GC4,https://chaozao.com.br/imovel/fazenda-em-costa-rica-mato-grosso-do-sul-com-area-de-797-ha-r-39850000-cod-zj6gc4/ZJ6GC4,fazenda-em-costa-rica-mato-grosso-do-sul-com-area-de-797-ha-r-39850000-cod-zj6gc4
UHN2FB,Fazenda Em Arraias Tocantins Com Area De 460604 Ha R 28557448 Cod Uhn2Fb,Fazenda,28557448,"R$ 28.557.448,00",460604.0,,Arraias,TO,UHN2FB,https://chaozao.com.br/imovel/fazenda-em-arraias-tocantins-com-area-de-460604-ha-r-28557448-cod-uhn2fb/UHN2FB,fazenda-em-arraias-tocantins-com-area-de-460604-ha-r-28557448-cod-uhn2fb
PIGSTQ,Sitio Em Sao Carlos Sao Paulo Com Area De 6776 Ha R 5200000 Cod Pigstq,Sítio,5200000,"R$ 5.200.000,00",6776.0,,Sao,CARLOS,PIGSTQ,https://chaozao.com.br/imovel/sitio-em-sao-carlos-sao-paulo-com-area-de-6776-ha-r-5200000-cod-pigstq/PIGSTQ,sitio-em-sao-carlos-sao-paulo-com-area-de-6776-ha-r-5200000-cod-pigstq
L1U8KX,Fazenda Em Alto Paraiso Parana Com Area De 454476 Ha R 281700000 Cod L1U8Kx,Fazenda,281700000,"R$ 281.700.000,00",454476.0,,Alto,PARAISO,L1U8KX,https://chaozao.com.br/imovel/fazenda-em-alto-paraiso-parana-com-area-de-454476-ha-r-281700000-cod-l1u8kx/L1U8KX,fazenda-em-alto-paraiso-parana-com-area-de-454476-ha-r-281700000-cod-l1u8kx
WJB9LG,Fazenda Em Palmeiropolis Tocantins Com Area De 1631 Ha R 35000000 Cod Wjb9Lg,Fazenda,35000000,"R$ 35.000.000,00",1631.0,,Palmeiropolis,TO,WJB9LG,https://chaozao.com.br/imovel/fazenda-em-palmeiropolis-tocantins-com-area-de-1631-ha-r-35000000-cod-wjb9lg/WJB9LG,fazenda-em-palmeiropolis-tocantins-com-area-de-1631-ha-r-35000000-cod-wjb9lg
VTAW5E,Fazenda Em Alvorada Do Norte Goias Com Area De 8470 Ha R 130000000 Cod Vtaw5E,Fazenda,130000000,"R$ 130.000.000,00",8470.0,,Alvorada,DO,VTAW5E,https://chaozao.com.br/imovel/fazenda-em-alvorada-do-norte-goias-com-area-de-8470-ha-r-130000000-cod-vtaw5e/VTAW5E,fazenda-em-alvorada-do-norte-goias-com-area-de-8470-ha-r-130000000-cod-vtaw5e
